  0.4132114351E+00,   0.3932970166E+00,   0.3906555474E+00,   0.3815759420E+00,   0.3781526685E+00,   0.3722018301E+00,   0.3650967479E+00,   0.3580848575E+00,   0.3535937071E+00,   0.3458940387E+00,   0.3442816138E+00,   0.3430471420E+00,   0.3356861472E+00,   0.3289184570E+00,   0.3372340202E+00,   0.3474671245E+00,   0.3544033766E+00,   0.3474851847E+00,   0.3436477482E+00,   0.3119356334E+00
  0.4073402286E+00,   0.3884552121E+00,   0.3859637380E+00,   0.3773066998E+00,   0.3739500046E+00,   0.3682982624E+00,   0.3615068793E+00,   0.3546431065E+00,   0.3503929675E+00,   0.3431096077E+00,   0.3414958715E+00,   0.3403800726E+00,   0.3331963718E+00,   0.3266533613E+00,   0.3350369930E+00,   0.3443033099E+00,   0.3506481051E+00,   0.3439274728E+00,   0.3404871821E+00,   0.3091774583E+00
  0.3865959048E+00,   0.3713907301E+00,   0.3692693412E+00,   0.3623145819E+00,   0.3593659997E+00,   0.3548966944E+00,   0.3493096828E+00,   0.3433024287E+00,   0.3400655687E+00,   0.3342599273E+00,   0.3330709040E+00,   0.3322824538E+00,   0.3263844550E+00,   0.3213010430E+00,   0.3316717148E+00,   0.3399718702E+00,   0.3443911374E+00,   0.3380383849E+00,   0.3369851410E+00,   0.3036566377E+00
  0.3578260839E+00,   0.3470719159E+00,   0.3455390036E+00,   0.3405701220E+00,   0.3382686377E+00,   0.3353450596E+00,   0.3312289119E+00,   0.3263693452E+00,   0.3246243596E+00,   0.3208124638E+00,   0.3202668726E+00,   0.3200859427E+00,   0.3160495758E+00,   0.3132018447E+00,   0.3282027543E+00,   0.3380937576E+00,   0.3422068357E+00,   0.3392425776E+00,   0.3393231928E+00,   0.3045741916E+00
  0.3293127716E+00,   0.3220891058E+00,   0.3210867345E+00,   0.3178413808E+00,   0.3163467348E+00,   0.3147069514E+00,   0.3119339943E+00,   0.3083668053E+00,   0.3078877032E+00,   0.3056806326E+00,   0.3059559166E+00,   0.3064539731E+00,   0.3042525053E+00,   0.3038023114E+00,   0.3243877590E+00,   0.3383603394E+00,   0.3433411121E+00,   0.3427484035E+00,   0.3392057419E+00,   0.3082272112E+00
  0.3057190478E+00,   0.3010312021E+00,   0.3005558550E+00,   0.2984939516E+00,   0.2977581620E+00,   0.2967203856E+00,   0.2949691415E+00,   0.2923991084E+00,   0.2929665446E+00,   0.2920284569E+00,   0.2929055095E+00,   0.2937189639E+00,   0.2932094932E+00,   0.2948915958E+00,   0.3210494518E+00,   0.3402200341E+00,   0.3451502919E+00,   0.3421277702E+00,   0.3362566829E+00,   0.3089544773E+00
  0.2892018259E+00,   0.2858929038E+00,   0.2856897414E+00,   0.2841970623E+00,   0.2839293480E+00,   0.2831476033E+00,   0.2820373774E+00,   0.2800467610E+00,   0.2812387347E+00,   0.2811298072E+00,   0.2822930813E+00,   0.2832196653E+00,   0.2839452922E+00,   0.2873896062E+00,   0.3184495270E+00,   0.3412889242E+00,   0.3444697261E+00,   0.3385066092E+00,   0.3325676918E+00,   0.3064931035E+00
  0.2792870998E+00,   0.2762772739E+00,   0.2759995162E+00,   0.2748858929E+00,   0.2745616734E+00,   0.2741629183E+00,   0.2731839716E+00,   0.2716827691E+00,   0.2728354931E+00,   0.2730202675E+00,   0.2742758095E+00,   0.2756085694E+00,   0.2767391503E+00,   0.2814790308E+00,   0.3157514334E+00,   0.3396743536E+00,   0.3412808478E+00,   0.3340509534E+00,   0.3289234638E+00,   0.3025730848E+00
  0.2734496593E+00,   0.2703844309E+00,   0.2700420916E+00,   0.2689148188E+00,   0.2686150074E+00,   0.2681919932E+00,   0.2673055232E+00,   0.2659322619E+00,   0.2669841945E+00,   0.2671393156E+00,   0.2686090767E+00,   0.2699413002E+00,   0.2712732852E+00,   0.2766221762E+00,   0.3120923340E+00,   0.3360623419E+00,   0.3368796408E+00,   0.3296043277E+00,   0.3253261745E+00,   0.2982454896E+00
  0.2688929439E+00,   0.2659939229E+00,   0.2657867074E+00,   0.2645097375E+00,   0.2642756701E+00,   0.2635864317E+00,   0.2627410293E+00,   0.2614665329E+00,   0.2624519765E+00,   0.2626512051E+00,   0.2639783025E+00,   0.2651077807E+00,   0.2667841017E+00,   0.2721572220E+00,   0.3075961173E+00,   0.3311348855E+00,   0.3320082724E+00,   0.3255170882E+00,   0.3218894005E+00,   0.2938708663E+00
  0.2642942369E+00,   0.2618319690E+00,   0.2615652680E+00,   0.2603820562E+00,   0.2601073086E+00,   0.2594524920E+00,   0.2586731315E+00,   0.2573156953E+00,   0.2583996952E+00,   0.2585462332E+00,   0.2597776651E+00,   0.2607674897E+00,   0.2624044716E+00,   0.2675499916E+00,   0.3023063540E+00,   0.3257725537E+00,   0.3273000419E+00,   0.3216147721E+00,   0.3183237612E+00,   0.2897109091E+00
  0.2588950396E+00,   0.2569977045E+00,   0.2567462921E+00,   0.2558301389E+00,   0.2554795742E+00,   0.2551288009E+00,   0.2544536591E+00,   0.2532050014E+00,   0.2541338801E+00,   0.2544979453E+00,   0.2555608451E+00,   0.2566019297E+00,   0.2581781745E+00,   0.2630388439E+00,   0.2964624166E+00,   0.3202714920E+00,   0.3224291801E+00,   0.3179601729E+00,   0.3147807121E+00,   0.2857000232E+00
  0.2527851462E+00,   0.2512951195E+00,   0.2511783540E+00,   0.2505747080E+00,   0.2504794896E+00,   0.2503034770E+00,   0.2497802228E+00,   0.2488055080E+00,   0.2497825474E+00,   0.2502083480E+00,   0.2514702678E+00,   0.2525292933E+00,   0.2540337145E+00,   0.2587724626E+00,   0.2906924188E+00,   0.3143778145E+00,   0.3174232543E+00,   0.3144242465E+00,   0.3112104833E+00,   0.2818526030E+00
  0.2458772659E+00,   0.2451729774E+00,   0.2451111376E+00,   0.2449050248E+00,   0.2451027781E+00,   0.2451049685E+00,   0.2447707206E+00,   0.2442021072E+00,   0.2452468723E+00,   0.2458381057E+00,   0.2471175343E+00,   0.2481962144E+00,   0.2499276698E+00,   0.2545574605E+00,   0.2853104770E+00,   0.3082201481E+00,   0.3122653067E+00,   0.3109883070E+00,   0.3075752258E+00,   0.2781218588E+00
  0.2387616634E+00,   0.2388634533E+00,   0.2389284968E+00,   0.2391532809E+00,   0.2394836545E+00,   0.2396476716E+00,   0.2396024466E+00,   0.2393499464E+00,   0.2405101657E+00,   0.2414040565E+00,   0.2428432107E+00,   0.2439971566E+00,   0.2458359301E+00,   0.2504732907E+00,   0.2802670896E+00,   0.3020644486E+00,   0.3068136573E+00,   0.3077567816E+00,   0.3039664626E+00,   0.2744697630E+00
  0.2315963805E+00,   0.2325113863E+00,   0.2327595204E+00,   0.2332505286E+00,   0.2338259369E+00,   0.2342318296E+00,   0.2343966663E+00,   0.2343983352E+00,   0.2358332276E+00,   0.2370381206E+00,   0.2385733426E+00,   0.2397162020E+00,   0.2418510020E+00,   0.2464752644E+00,   0.2755723894E+00,   0.2957447767E+00,   0.3014299572E+00,   0.3045170605E+00,   0.3003788590E+00,   0.2708327472E+00
  0.2248752266E+00,   0.2264165580E+00,   0.2268033475E+00,   0.2276159972E+00,   0.2284921706E+00,   0.2289267331E+00,   0.2293795347E+00,   0.2296718657E+00,   0.2313223928E+00,   0.2327137142E+00,   0.2343897820E+00,   0.2356796414E+00,   0.2380040735E+00,   0.2426495403E+00,   0.2711747289E+00,   0.2897155881E+00,   0.2958802283E+00,   0.3012562096E+00,   0.2968402505E+00,   0.2672231197E+00
  0.2186847180E+00,   0.2207858115E+00,   0.2212183923E+00,   0.2223683447E+00,   0.2233470082E+00,   0.2239988893E+00,   0.2246676981E+00,   0.2252615690E+00,   0.2270258218E+00,   0.2287160456E+00,   0.2304404229E+00,   0.2317776829E+00,   0.2344097793E+00,   0.2392166853E+00,   0.2671428621E+00,   0.2843642235E+00,   0.2903876603E+00,   0.2979974449E+00,   0.2934095860E+00,   0.2635966539E+00
  0.2131108493E+00,   0.2156908363E+00,   0.2161689699E+00,   0.2175756842E+00,   0.2186908573E+00,   0.2195389718E+00,   0.2203232348E+00,   0.2211572379E+00,   0.2231259197E+00,   0.2249999344E+00,   0.2269068509E+00,   0.2282116860E+00,   0.2310659736E+00,   0.2359532714E+00,   0.2634999752E+00,   0.2792797089E+00,   0.2851659954E+00,   0.2947692275E+00,   0.2900878787E+00,   0.2599657774E+00
  0.2083516121E+00,   0.2111443728E+00,   0.2116816342E+00,   0.2133296579E+00,   0.2145711780E+00,   0.2154547423E+00,   0.2164571881E+00,   0.2175142169E+00,   0.2196175456E+00,   0.2216121107E+00,   0.2236708105E+00,   0.2250342220E+00,   0.2280286103E+00,   0.2331062853E+00,   0.2602903247E+00,   0.2746645510E+00,   0.2803128660E+00,   0.2913933694E+00,   0.2869506180E+00,   0.2561975121E+00
  0.2042118609E+00,   0.2072563767E+00,   0.2078348547E+00,   0.2096761465E+00,   0.2109843343E+00,   0.2120478004E+00,   0.2131765187E+00,   0.2143419683E+00,   0.2165620625E+00,   0.2187187374E+00,   0.2208030373E+00,   0.2223676741E+00,   0.2254542857E+00,   0.2305425555E+00,   0.2575725615E+00,   0.2705321014E+00,   0.2759396434E+00,   0.2878664434E+00,   0.2840145230E+00,   0.2524445653E+00
  0.2008806765E+00,   0.2040850520E+00,   0.2047148943E+00,   0.2066455185E+00,   0.2079879791E+00,   0.2092016190E+00,   0.2103791535E+00,   0.2117366493E+00,   0.2140115350E+00,   0.2163153738E+00,   0.2185352296E+00,   0.2201015055E+00,   0.2233002037E+00,   0.2284996659E+00,   0.2552307546E+00,   0.2668551803E+00,   0.2721087039E+00,   0.2845361829E+00,   0.2811796963E+00,   0.2486827075E+00
  0.1982877254E+00,   0.2015793025E+00,   0.2022639513E+00,   0.2041984051E+00,   0.2057415694E+00,   0.2069310546E+00,   0.2082272321E+00,   0.2097306252E+00,   0.2120324075E+00,   0.2144835591E+00,   0.2166578919E+00,   0.2183391899E+00,   0.2216428220E+00,   0.2268816382E+00,   0.2534255087E+00,   0.2638837397E+00,   0.2686572671E+00,   0.2812502980E+00,   0.2784751654E+00,   0.2450854331E+00
  0.1963338256E+00,   0.1998033971E+00,   0.2005470246E+00,   0.2024990767E+00,   0.2040751129E+00,   0.2053144872E+00,   0.2066636980E+00,   0.2083049864E+00,   0.2106568515E+00,   0.2132245898E+00,   0.2155013978E+00,   0.2171340436E+00,   0.2206102014E+00,   0.2258965820E+00,   0.2520789504E+00,   0.2613650560E+00,   0.2657833695E+00,   0.2783305943E+00,   0.2760331035E+00,   0.2417253554E+00
  0.1950756311E+00,   0.1986284107E+00,   0.1995171756E+00,   0.2014731467E+00,   0.2031967044E+00,   0.2042885721E+00,   0.2057768852E+00,   0.2074696124E+00,   0.2099787444E+00,   0.2125831991E+00,   0.2149403095E+00,   0.2164401710E+00,   0.2201047540E+00,   0.2254281044E+00,   0.2512570918E+00,   0.2594480217E+00,   0.2635424733E+00,   0.2756598294E+00,   0.2738566995E+00,   0.2385965288E+00
  0.1946464330E+00,   0.1983153224E+00,   0.1991697699E+00,   0.2011414915E+00,   0.2029974461E+00,   0.2040378153E+00,   0.2054845542E+00,   0.2073306590E+00,   0.2099010050E+00,   0.2125325650E+00,   0.2149844170E+00,   0.2165223509E+00,   0.2202739716E+00,   0.2255451232E+00,   0.2511653900E+00,   0.2580440640E+00,   0.2620078027E+00,   0.2734843493E+00,   0.2719934881E+00,   0.2357737869E+00
  0.1949174851E+00,   0.1987036765E+00,   0.1995176077E+00,   0.2015990168E+00,   0.2033830583E+00,   0.2045066506E+00,   0.2060150653E+00,   0.2078739405E+00,   0.2104834020E+00,   0.2132077515E+00,   0.2155842185E+00,   0.2171415836E+00,   0.2210096866E+00,   0.2263288051E+00,   0.2516916692E+00,   0.2573933899E+00,   0.2610517740E+00,   0.2718133926E+00,   0.2704404294E+00,   0.2333674431E+00
  0.1959855407E+00,   0.1998753101E+00,   0.2006599605E+00,   0.2027653456E+00,   0.2044862211E+00,   0.2056829631E+00,   0.2073267698E+00,   0.2091340274E+00,   0.2117928863E+00,   0.2145764828E+00,   0.2170049101E+00,   0.2185719907E+00,   0.2224623412E+00,   0.2277185172E+00,   0.2530236244E+00,   0.2574012280E+00,   0.2607513368E+00,   0.2708384395E+00,   0.2693685293E+00,   0.2314682901E+00
  0.1979361922E+00,   0.2017727494E+00,   0.2026100755E+00,   0.2047398835E+00,   0.2064930499E+00,   0.2076722980E+00,   0.2092655748E+00,   0.2112090141E+00,   0.2139052600E+00,   0.2167434692E+00,   0.2191412449E+00,   0.2208123654E+00,   0.2247230560E+00,   0.2300210446E+00,   0.2550504506E+00,   0.2581789792E+00,   0.2612194717E+00,   0.2706024051E+00,   0.2689129412E+00,   0.2301522046E+00
  0.2006041259E+00,   0.2044735551E+00,   0.2052864879E+00,   0.2074435800E+00,   0.2092403024E+00,   0.2103653699E+00,   0.2121099383E+00,   0.2140315175E+00,   0.2167675495E+00,   0.2196376920E+00,   0.2222155631E+00,   0.2238423228E+00,   0.2278433740E+00,   0.2330932021E+00,   0.2579399347E+00,   0.2596964538E+00,   0.2624799907E+00,   0.2710781395E+00,   0.2690860629E+00,   0.2293432951E+00
  0.2041075379E+00,   0.2079305500E+00,   0.2088182867E+00,   0.2109711468E+00,   0.2128169984E+00,   0.2139946073E+00,   0.2156861126E+00,   0.2178447545E+00,   0.2205612361E+00,   0.2234613448E+00,   0.2261159420E+00,   0.2276962996E+00,   0.2317740768E+00,   0.2370656580E+00,   0.2617304325E+00,   0.2620987892E+00,   0.2647302449E+00,   0.2723696232E+00,   0.2700187862E+00,   0.2292383462E+00
  0.2085316330E+00,   0.2124019414E+00,   0.2132667452E+00,   0.2154416889E+00,   0.2174223810E+00,   0.2185512781E+00,   0.2203083932E+00,   0.2224918604E+00,   0.2252731472E+00,   0.2283166200E+00,   0.2309272736E+00,   0.2325637192E+00,   0.2368037999E+00,   0.2420355380E+00,   0.2665985525E+00,   0.2653780580E+00,   0.2679378986E+00,   0.2745880485E+00,   0.2717740536E+00,   0.2298246026E+00
  0.2139299661E+00,   0.2177536637E+00,   0.2186633497E+00,   0.2208649814E+00,   0.2228680849E+00,   0.2240651995E+00,   0.2258595228E+00,   0.2281964868E+00,   0.2310042232E+00,   0.2340834290E+00,   0.2367683649E+00,   0.2384856790E+00,   0.2427553385E+00,   0.2480967641E+00,   0.2725499272E+00,   0.2698678672E+00,   0.2721366584E+00,   0.2778460383E+00,   0.2745272815E+00,   0.2312815040E+00
  0.2202932984E+00,   0.2242147177E+00,   0.2251002640E+00,   0.2274094373E+00,   0.2294494361E+00,   0.2306392193E+00,   0.2325602621E+00,   0.2348484397E+00,   0.2377693951E+00,   0.2408906668E+00,   0.2437149733E+00,   0.2454598844E+00,   0.2498149872E+00,   0.2551755607E+00,   0.2796701789E+00,   0.2754797041E+00,   0.2774524689E+00,   0.2821746171E+00,   0.2782845497E+00,   0.2335388511E+00
  0.2277068496E+00,   0.2317587286E+00,   0.2327055186E+00,   0.2350294739E+00,   0.2371147275E+00,   0.2383383960E+00,   0.2403102070E+00,   0.2427380532E+00,   0.2457837313E+00,   0.2490272671E+00,   0.2519178092E+00,   0.2537112832E+00,   0.2581279874E+00,   0.2635995746E+00,   0.2881139517E+00,   0.2823012173E+00,   0.2840366662E+00,   0.2876692712E+00,   0.2831471860E+00,   0.2367418110E+00
  0.2363014370E+00,   0.2403843850E+00,   0.2414808869E+00,   0.2438093424E+00,   0.2460253686E+00,   0.2472908199E+00,   0.2493062764E+00,   0.2518640757E+00,   0.2550549805E+00,   0.2583186626E+00,   0.2613677979E+00,   0.2632040381E+00,   0.2678565383E+00,   0.2733305097E+00,   0.2980672121E+00,   0.2904963195E+00,   0.2919830978E+00,   0.2944079638E+00,   0.2892720103E+00,   0.2408890873E+00
  0.2461607009E+00,   0.2503843904E+00,   0.2514384091E+00,   0.2538847923E+00,   0.2562869787E+00,   0.2575325370E+00,   0.2596744895E+00,   0.2624424994E+00,   0.2656434476E+00,   0.2691463828E+00,   0.2722177804E+00,   0.2741418481E+00,   0.2788817286E+00,   0.2845341861E+00,   0.3094986677E+00,   0.3001539111E+00,   0.3012643754E+00,   0.3026789725E+00,   0.2967083454E+00,   0.2461991906E+00
  0.2574952841E+00,   0.2617565691E+00,   0.2628521919E+00,   0.2654937506E+00,   0.2679162621E+00,   0.2693242431E+00,   0.2715005875E+00,   0.2743753791E+00,   0.2777729332E+00,   0.2813971341E+00,   0.2846823931E+00,   0.2867158651E+00,   0.2916089296E+00,   0.2973381579E+00,   0.3226882219E+00,   0.3114288151E+00,   0.3122322559E+00,   0.3124776185E+00,   0.3055791259E+00,   0.2526434362E+00
  0.2702376544E+00,   0.2746983767E+00,   0.2758513391E+00,   0.2785804570E+00,   0.2811957896E+00,   0.2826620340E+00,   0.2849673629E+00,   0.2880472243E+00,   0.2915549576E+00,   0.2953930199E+00,   0.2987981141E+00,   0.3009076715E+00,   0.3059829175E+00,   0.3119596243E+00,   0.3377278447E+00,   0.3245241642E+00,   0.3250366449E+00,   0.3237547576E+00,   0.3160639405E+00,   0.2603404820E+00
  0.2845844328E+00,   0.2894060016E+00,   0.2906119227E+00,   0.2935249507E+00,   0.2961786389E+00,   0.2977439761E+00,   0.3002691865E+00,   0.3034664392E+00,   0.3071891665E+00,   0.3112171292E+00,   0.3147622943E+00,   0.3169806898E+00,   0.3223776221E+00,   0.3285847902E+00,   0.3548927307E+00,   0.3395265341E+00,   0.3396629393E+00,   0.3369602859E+00,   0.3281997740E+00,   0.2694028914E+00
  0.3007912040E+00,   0.3059878647E+00,   0.3072570264E+00,   0.3103365302E+00,   0.3130761981E+00,   0.3147979081E+00,   0.3174419403E+00,   0.3208070397E+00,   0.3248353601E+00,   0.3290750980E+00,   0.3328154981E+00,   0.3351614475E+00,   0.3408453763E+00,   0.3471792042E+00,   0.3742958009E+00,   0.3566927016E+00,   0.3563642800E+00,   0.3521132767E+00,   0.3423002660E+00,   0.2799698114E+00
  0.3095894158E+00,   0.3149756789E+00,   0.3163093328E+00,   0.3195158243E+00,   0.3223089874E+00,   0.3240776956E+00,   0.3268811405E+00,   0.3302968740E+00,   0.3343895972E+00,   0.3388578892E+00,   0.3426501751E+00,   0.3450500369E+00,   0.3508869410E+00,   0.3574126363E+00,   0.3848367333E+00,   0.3661009371E+00,   0.3655979931E+00,   0.3605612516E+00,   0.3500691354E+00,   0.2858681083E+00
  0.3189960718E+00,   0.3245535195E+00,   0.3258681595E+00,   0.3292251825E+00,   0.3320483267E+00,   0.3339808285E+00,   0.3367516100E+00,   0.3402915895E+00,   0.3446069360E+00,   0.3492311239E+00,   0.3530707359E+00,   0.3555541039E+00,   0.3615019917E+00,   0.3682323396E+00,   0.3959594667E+00,   0.3761076033E+00,   0.3754578829E+00,   0.3694860637E+00,   0.3583591580E+00,   0.2921771407E+00
  0.3394674361E+00,   0.3452873826E+00,   0.3466579318E+00,   0.3502398431E+00,   0.3534446061E+00,   0.3554830849E+00,   0.3584592044E+00,   0.3622963428E+00,   0.3668835759E+00,   0.3716793656E+00,   0.3758285344E+00,   0.3785420060E+00,   0.3848400414E+00,   0.3918542564E+00,   0.4203209877E+00,   0.3980660141E+00,   0.3970700204E+00,   0.3889772594E+00,   0.3765745759E+00,   0.3060778081E+00
  0.3624181449E+00,   0.3685474396E+00,   0.3700604737E+00,   0.3738864958E+00,   0.3773703873E+00,   0.3795240819E+00,   0.3826774061E+00,   0.3870194852E+00,   0.3917603791E+00,   0.3968746960E+00,   0.4014440477E+00,   0.4041943252E+00,   0.4109437168E+00,   0.4183520377E+00,   0.4476215839E+00,   0.4227886796E+00,   0.4213899374E+00,   0.4111539125E+00,   0.3971218169E+00,   0.3218453526E+00
