  0.6690385938E+00,   0.6045891643E+00,   0.6726600528E+00,   0.5912593007E+00,   0.6983624697E+00,   0.5602788329E+00,   0.5690717101E+00,   0.5135855079E+00,   0.5687708855E+00,   0.5765092969E+00,   0.5080347061E+00,   0.5024223924E+00,   0.4899564385E+00,   0.4791903496E+00,   0.3913246095E+00,   0.3011802733E+00,   0.2845483124E+00,   0.2290927917E+00,   0.1370209306E+00,   0.2149784863E+00
  0.5465600491E+00,   0.5164211392E+00,   0.5766335726E+00,   0.5183690786E+00,   0.5618938804E+00,   0.4805485606E+00,   0.4834476411E+00,   0.4485482872E+00,   0.4730578959E+00,   0.4760280550E+00,   0.4409911633E+00,   0.4341861010E+00,   0.4162144363E+00,   0.4067979455E+00,   0.3411005139E+00,   0.2725054622E+00,   0.2584159970E+00,   0.2106284350E+00,   0.1296657473E+00,   0.2064328641E+00
  0.5077016354E+00,   0.4653744996E+00,   0.4754714966E+00,   0.4572782218E+00,   0.4817224145E+00,   0.4474864602E+00,   0.4363319576E+00,   0.4257995784E+00,   0.4175320864E+00,   0.3994167447E+00,   0.3935745358E+00,   0.3842206597E+00,   0.3761013746E+00,   0.3613094389E+00,   0.2764393687E+00,   0.2290391028E+00,   0.2170196772E+00,   0.1807273030E+00,   0.1139672920E+00,   0.1853623539E+00
  0.4366113544E+00,   0.4059221745E+00,   0.4211747646E+00,   0.4032632411E+00,   0.4461463094E+00,   0.3980992436E+00,   0.3883479834E+00,   0.3775961697E+00,   0.3894889355E+00,   0.3582031727E+00,   0.3553023338E+00,   0.3536005914E+00,   0.3415011764E+00,   0.3330133855E+00,   0.2645977736E+00,   0.2122889310E+00,   0.2003772557E+00,   0.1725927144E+00,   0.1115891114E+00,   0.1763083190E+00
  0.3691454530E+00,   0.3752151728E+00,   0.3807504177E+00,   0.3813762665E+00,   0.3815289736E+00,   0.3692361712E+00,   0.3766441345E+00,   0.3440306187E+00,   0.3548905551E+00,   0.3524667025E+00,   0.3306288123E+00,   0.3473529816E+00,   0.3227196634E+00,   0.3181022406E+00,   0.2812680006E+00,   0.2215922326E+00,   0.2110952288E+00,   0.1845712364E+00,   0.1224332079E+00,   0.1819532663E+00
  0.3418462574E+00,   0.3549613655E+00,   0.3602224886E+00,   0.3599367738E+00,   0.3593153656E+00,   0.3465387821E+00,   0.3632060587E+00,   0.3293321729E+00,   0.3496399522E+00,   0.3472982645E+00,   0.3377762437E+00,   0.3478850126E+00,   0.3284969032E+00,   0.3304661810E+00,   0.2966477573E+00,   0.2378851175E+00,   0.2290325761E+00,   0.2015192807E+00,   0.1338554621E+00,   0.1963367611E+00
  0.3184606433E+00,   0.3250801861E+00,   0.3374983370E+00,   0.3334107399E+00,   0.3422305882E+00,   0.3269626796E+00,   0.3374870420E+00,   0.3209063411E+00,   0.3292142153E+00,   0.3340606689E+00,   0.3256371319E+00,   0.3315817118E+00,   0.3209039569E+00,   0.3196373284E+00,   0.2936466038E+00,   0.2474635839E+00,   0.2366476655E+00,   0.2069375813E+00,   0.1383106411E+00,   0.2097221762E+00
  0.2991898656E+00,   0.3005345166E+00,   0.3107059002E+00,   0.3054822981E+00,   0.3159058988E+00,   0.3064458966E+00,   0.3101201653E+00,   0.3075892031E+00,   0.3071801662E+00,   0.3144632280E+00,   0.3045697212E+00,   0.3089785576E+00,   0.3054715693E+00,   0.3040294647E+00,   0.2796904445E+00,   0.2438966930E+00,   0.2330728322E+00,   0.2039468884E+00,   0.1365848482E+00,   0.2162490338E+00
  0.2842581570E+00,   0.2846351266E+00,   0.2922535539E+00,   0.2888904810E+00,   0.2957699001E+00,   0.2906890512E+00,   0.2945845425E+00,   0.2906252146E+00,   0.2953639925E+00,   0.2933150530E+00,   0.2920048833E+00,   0.2906024754E+00,   0.2899883389E+00,   0.2944058776E+00,   0.2647606730E+00,   0.2336195558E+00,   0.2237102687E+00,   0.1961633861E+00,   0.1321066916E+00,   0.2174075842E+00
  0.2776754498E+00,   0.2799293399E+00,   0.2781052887E+00,   0.2796590626E+00,   0.2783070505E+00,   0.2844739556E+00,   0.2839576900E+00,   0.2767191529E+00,   0.2789050341E+00,   0.2812381685E+00,   0.2783544660E+00,   0.2836838961E+00,   0.2790239453E+00,   0.2749386430E+00,   0.2541601360E+00,   0.2225630879E+00,   0.2132764608E+00,   0.1873984933E+00,   0.1270364374E+00,   0.2142901123E+00
